id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,NA,US,US-AK,Dillingham,yes,PADL,DLG,DLG,,http://en.wikipedia.org/wiki/Dillingham_Airport,
3484,KDDC,medium_airport,Dodge City Regional Airport,37.76340103149414,-99.9655990600586,2594,NA,US,US-KS,Dodge City,yes,KDDC,DDC,DDC,,http://en.wikipedia.org/wiki/Dodge_City_Regional_Airport,
3489,KDHN,medium_airport,Dothan Regional Airport,31.321300506591797,-85.44960021972656,401,NA,US,US-AL,Dothan,yes,KDHN,DHN,DHN,,http://en.wikipedia.org/wiki/Dothan_Regional_Airport,
3548,KFYV,medium_airport,Drake Field,36.00510025024414,-94.17009735107422,1251,NA,US,US-AR,Fayetteville,no,KFYV,FYV,FYV,,http://en.wikipedia.org/wiki/Drake_Field,
3927,KTPL,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015258789,-97.40779876708984,682,NA,US,US-TX,Temple,no,KTPL,TPL,TPL,,,
3498,KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,NA,US,US-PA,Dubois,yes,KDUJ,DUJ,DUJ,,http://en.wikipedia.org/wiki/DuBois_Regional_Airport,DuBois Jefferson County
19735,KEGI,medium_airport,Duke Field,30.65040016,-86.52290344,191,NA,US,US-FL,Crestview,no,KEGI,EGI,EGI,http://www.919sow.afrc.af.mil/,http://en.wikipedia.org/wiki/Duke_Field,Eglin AF Auxiliary Number 3
19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,NA,US,US-IL,Chicago/West Chicago,no,KDPA,DPA,DPA,http://www.dupageairport.com/,http://en.wikipedia.org/wiki/DuPage_Airport,
3786,KPOU,medium_airport,Dutchess County Airport,41.6265983581543,-73.88420104980469,165,NA,US,US-NY,Poughkeepsie,no,KPOU,POU,POU,,http://en.wikipedia.org/wiki/Dutchess_County_Airport,
3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,NA,US,US-CO,Eagle,yes,KEGE,EGE,EGE,http://www.eaglecounty.us/airport/,http://en.wikipedia.org/wiki/Eagle_County_Regional_Airport,
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,NA,US,US-AK,Shemya,no,PASY,SYA,SYA,,http://en.wikipedia.org/wiki/Eareckson_Air_Station,
3555,KGGG,medium_airport,East Texas Regional Airport,32.38399887084961,-94.71150207519531,365,NA,US,US-TX,Longview,yes,KGGG,GGG,GGG,,http://en.wikipedia.org/wiki/East_Texas_Regional_Airport,
20815,KPDT,medium_airport,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.841003418,1497,NA,US,US-OR,Pendleton,no,KPDT,PDT,PDT,,http://en.wikipedia.org/wiki/Eastern_Oregon_Regional_Airport,
19377,KBIH,medium_airport,Eastern Sierra Regional Airport,37.3731002808,-118.363998413,4124,NA,US,US-CA,Bishop,no,KBIH,BIH,BIH,http://www.inyocounty.us/Airport/index.html,http://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport,
3704,KMRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565,NA,US,US-WV,Martinsburg,no,KMRB,MRB,MRB,http://www.wvairport.org/,http://en.wikipedia.org/wiki/Eastern_WV_Regional_Airport,
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,NA,US,US-TX,College Station,yes,KCLL,CLL,CLL,,http://en.wikipedia.org/wiki/Easterwood_Airport,
20551,KMPV,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,1166,NA,US,US-VT,Barre/Montpelier,no,KMPV,MPV,MPV,,http://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport,
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.9369965,153,NA,US,US-AK,Galena,no,PAGA,GAL,GAL,,http://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport,
5375,PAII,medium_airport,Egegik Airport,58.1855010986,-157.375,92,NA,US,US-AK,Egegik,yes,PAII,EGX,EII,,http://en.wikipedia.org/wiki/Egegik_Airport,
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,NA,US,US-AK,Fairbanks,no,PAEI,EIL,EIL,,http://en.wikipedia.org/wiki/Eielson_Air_Force_Base,
3731,KNJK,medium_airport,El Centro Naf Airport,32.829200744628906,-115.6719970703125,-42,NA,US,US-CA,El Centro,no,KNJK,,NJK,,http://en.wikipedia.org/wiki/Naval_Air_Facility_El_Centro,
3512,KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,NA,US,US-TX,El Paso,yes,KELP,ELP,ELP,,http://en.wikipedia.org/wiki/El_Paso_International_Airport,
3502,KECG,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.26060104,-76.17459869,12,NA,US,US-NC,Elizabeth City,no,KECG,ECG,ECG,http://www.ecgairport.com/,http://en.wikipedia.org/wiki/Elizabeth_City_Regional_Airport,
3507,KEKN,medium_airport,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144,1987,NA,US,US-WV,Elkins,no,KEKN,EKN,EKN,http://www.elkinsairport.com/,,
3508,KEKO,medium_airport,Elko Regional Airport,40.82490158081055,-115.79199981689453,5140,NA,US,US-NV,Elko,yes,KEKO,EKO,EKO,,http://en.wikipedia.org/wiki/Elko_Regional_Airport,
19731,KEFD,medium_airport,Ellington Airport,29.607299804700002,-95.1587982178,32,NA,US,US-TX,Houston,no,KEFD,EFD,EFD,,http://en.wikipedia.org/wiki/Ellington_Airport_(Texas),Ellington Field
3840,KRCA,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,3276,NA,US,US-SD,Rapid City,no,KRCA,RCA,RCA,http://www.ellsworth.af.mil/,http://en.wikipedia.org/wiki/Ellsworth_Air_Force_Base,28th Bomb Wing
5355,PAED,medium_airport,Elmendorf Air Force Base,61.250999450683594,-149.8070068359375,212,NA,US,US-AK,Anchorage,no,PAED,EDF,EDF,,http://en.wikipedia.org/wiki/Elmendorf_Air_Force_Base,
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954,NA,US,US-NY,Elmira/Corning,yes,KELM,ELM,ELM,,http://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport,
19753,KELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259,NA,US,US-NV,Ely,no,KELY,ELY,ELY,,http://en.wikipedia.org/wiki/Ely_Airport,
3511,KELO,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456,NA,US,US-MN,Ely,no,KELO,LYU,ELO,http://www.ely.mn.us/index.asp?Type=B_BASIC&SEC=%7B936B252D-C48B-42BD-B996-37F320A6CFF7%7D,http://en.wikipedia.org/wiki/Ely_Municipal_Airport,
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13,NA,US,US-AK,Emmonak,yes,PAEM,EMK,ENM,,http://en.wikipedia.org/wiki/Emmonak_Airport,
3751,KOMA,medium_airport,Eppley Airfield,41.303199768066406,-95.89409637451172,984,NA,US,US-NE,Omaha,yes,KOMA,OMA,OMA,,http://en.wikipedia.org/wiki/Eppley_Airfield,
3789,KPRC,medium_airport,Ernest A. Love Field,34.65449905,-112.4199982,5045,NA,US,US-AZ,Prescott,yes,KPRC,PRC,PRC,,http://en.wikipedia.org/wiki/Ernest_A._Love_Field,
3516,KESF,medium_airport,Esler Regional Airport,31.3948993683,-92.2957992554,112,NA,US,US-LA,Alexandria,no,KESF,ESF,ESF,http://www.alexandria-louisiana.com/esler-field-louisiana.htm,http://en.wikipedia.org/wiki/Esler_Airfield,"Camp Beauregard Army Field, Esler Army Airfield"
19782,KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143,NA,US,US-WY,Evanston,no,KEVW,EVW,EVW,,,
3518,KEVV,medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,418,NA,US,US-IN,Evansville,yes,KEVV,EVV,EVV,,http://en.wikipedia.org/wiki/Evansville_Regional_Airport,
3725,KNFL,medium_airport,Fallon Naval Air Station,39.41659927,-118.7009964,3934,NA,US,US-NV,Fallon,no,KNFL,NFL,NFL,http://www.cnic.navy.mil/regions/cnrsw/installations/nas_fallon.html,http://en.wikipedia.org/wiki/Naval_Air_Station_Fallon,"Van Voorhis Field, Fallon NAS"
3612,KINL,medium_airport,Falls International Airport,48.566200256347656,-93.4030990600586,1185,NA,US,US-MN,International Falls,yes,KINL,INL,INL,,http://en.wikipedia.org/wiki/Falls_International_Airport,
3525,KFAY,medium_airport,Fayetteville Regional Grannis Field,34.9911994934082,-78.88030242919922,189,NA,US,US-NC,Fayetteville,yes,KFAY,FAY,FAY,,http://en.wikipedia.org/wiki/Fayetteville_Regional_Airport,
19843,KFAF,medium_airport,Felker Army Air Field,37.132499694799996,-76.60880279540001,12,NA,US,US-VA,Fort Eustis,no,KFAF,FAF,FAF,,,
3877,KSFF,medium_airport,Felts Field,47.682800292969,-117.32299804688,1953,NA,US,US-WA,Spokane,no,KSFF,SFF,SFF,http://feltsfield.spokaneairports.net/,http://en.wikipedia.org/wiki/Felts_Field_Airport,Parkwater Airstrip
19857,KFDY,medium_airport,Findlay Airport,41.013500213600004,-83.66870117190001,813,NA,US,US-OH,Findlay,no,KFDY,FDY,FDY,http://www.ci.findlay.oh.us/?id=56,http://en.wikipedia.org/wiki/Findlay_Airport,
3530,KFLG,medium_airport,Flagstaff Pulliam Airport,35.13850021,-111.6709976,7014,NA,US,US-AZ,Flagstaff,yes,KFLG,FLG,FLG,,http://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport,
3532,KFLO,medium_airport,Florence Regional Airport,34.18539810180664,-79.7238998413086,146,NA,US,US-SC,Florence,yes,KFLO,FLO,FLO,,http://en.wikipedia.org/wiki/Florence_Regional_Airport,
3554,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328,NA,US,US-NY,Glens Falls,no,KGFL,GFL,GFL,http://www.warrencountydpw.com/airport_07/,http://en.wikipedia.org/wiki/Floyd_Bennett_Memorial_Airport,
3536,KFOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,NA,US,US-IA,Fort Dodge,yes,KFOD,FOD,FOD,,http://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport,
19912,KFXE,medium_airport,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13,NA,US,US-FL,Fort Lauderdale,no,KFXE,FXE,FXE,http://www.fortlauderdale.gov/fxE/index.htm,http://en.wikipedia.org/wiki/Fort_Lauderdale_Executive_Airport,West Prospect Satellite Field
19900,KFST,medium_airport,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,3011,NA,US,US-TX,Fort Stockton,no,KFST,FST,FST,,http://en.wikipedia.org/wiki/Fort_Stockton%E2%80%93Pecos_County_Airport,"Gibbs Field, Fort Stockton Field"
5429,PFYU,medium_airport,Fort Yukon Airport,66.57150268554688,-145.25,433,NA,US,US-AK,Fort Yukon,no,PFYU,FYU,FYU,,http://en.wikipedia.org/wiki/Fort_Yukon_Airport,
19881,KFMN,medium_airport,Four Corners Regional Airport,36.741199493399996,-108.230003357,5506,NA,US,US-NM,Farmington,no,KFMN,FMN,FMN,,http://en.wikipedia.org/wiki/Four_Corners_Regional_Airport,
3696,KMLS,medium_airport,Frank Wiley Field,46.428001403808594,-105.88600158691406,2630,NA,US,US-MT,Miles City,yes,KMLS,MLS,MLS,,http://en.wikipedia.org/wiki/Miles_City_Municipal_Airport,
3524,KFAT,medium_airport,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,336,NA,US,US-CA,Fresno,yes,KFAT,FAT,FAT,,http://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport,
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,5318,NA,US,US-ID,Hailey,yes,KSUN,SUN,SUN,,http://en.wikipedia.org/wiki/Friedman_Memorial_Airport,
3546,KFTY,medium_airport,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841,NA,US,US-GA,Atlanta,no,KFTY,FTY,FTY,http://www.fultoncountyga.gov/component/content/article/223-general-services/2098-fulton-county-airport-brown-field,http://en.wikipedia.org/wiki/Fulton_County_Airport_(Georgia),
3559,KGNV,medium_airport,Gainesville Regional Airport,29.6900997162,-82.2717971802,152,NA,US,US-FL,Gainesville,yes,KGNV,GNV,GNV,,http://en.wikipedia.org/wiki/Gainesville_Regional_Airport,
3437,KBZN,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473,NA,US,US-MT,Bozeman,yes,KBZN,BZN,BZN,,http://en.wikipedia.org/wiki/Gallatin_Field_Airport,
3572,KGUP,medium_airport,Gallup Municipal Airport,35.511100769,-108.789001465,6472,NA,US,US-NM,Gallup,no,KGUP,GUP,GUP,,http://en.wikipedia.org/wiki/Gallup_Municipal_Airport,
5368,PAGM,medium_airport,Gambell Airport,63.76679992675781,-171.73300170898438,27,NA,US,US-AK,Gambell,no,PAGM,GAM,GAM,,http://en.wikipedia.org/wiki/Gambell_Airport,
3550,KGCK,medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,2891,NA,US,US-KS,Garden City,yes,KGCK,GCK,GCK,,http://en.wikipedia.org/wiki/Garden_City_Regional_Airport,
20931,KRIL,medium_airport,Garfield County Regional Airport,39.52629852,-107.7269974,5548,NA,US,US-CO,Rifle,no,KRIL,,RIL,http://www.rifleairport.com/,https://en.wikipedia.org/wiki/Garfield_County_Regional_Airport,Rifle Airport
3575,KGYY,medium_airport,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,591,NA,US,US-IN,Gary,no,KGYY,GYY,GYY,,http://en.wikipedia.org/wiki/Gary/Chicago_International_Airport,
21375,KWJF,medium_airport,General WM J Fox Airfield,34.74110031,-118.2190018,2351,NA,US,US-CA,Lancaster,no,KWJF,WJF,WJF,,http://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,
3566,KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,NA,US,US-MI,Grand Rapids,yes,KGRR,GRR,GRR,,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,
19929,KGCC,medium_airport,Gillette Campbell County Airport,44.348899841299996,-105.539001465,4365,NA,US,US-WY,Gillette,yes,KGCC,GCC,GCC,http://www.iflygillette.com/,http://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport,
3527,KGPI,medium_airport,Glacier Park International Airport,48.31050109863281,-114.25599670410156,2977,NA,US,US-MT,Kalispell,yes,KGPI,FCA,GPI,http://www.iflyglacier.com/,http://en.wikipedia.org/wiki/Glacier_Park_International_Airport,Formerly KFCA
3544,KFTK,medium_airport,Godman Army Air Field,37.907100677500004,-85.9720993042,756,NA,US,US-KY,Fort Knox,no,KFTK,FTK,FTK,,http://en.wikipedia.org/wiki/Godman_Army_Airfield,
19982,KGTR,medium_airport,Golden Triangle Regional Airport,33.450298309299995,-88.5914001465,264,NA,US,US-MS,Columbus/W Point/Starkville,yes,KGTR,GTR,GTR,,,
3551,KGCN,medium_airport,Grand Canyon National Park Airport,35.95240020751953,-112.14700317382812,6609,NA,US,US-AZ,Grand Canyon,yes,KGCN,GCN,GCN,http://www.azdot.gov/aviation/airports/airports_list.asp?FAA=GCN,http://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport,
20922,KRDR,medium_airport,Grand Forks Air Force Base,47.961101532,-97.4011993408,913,NA,US,US-ND,Grand Forks,no,KRDR,RDR,RDR,http://www.grandforks.af.mil/,http://en.wikipedia.org/wiki/Grand_Forks_Air_Force_Base,
3553,KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,NA,US,US-ND,Grand Forks,yes,KGFK,GFK,GFK,http://www.gfkairport.com/,http://en.wikipedia.org/wiki/Grand_Forks_International_Airport,
3557,KGJT,medium_airport,Grand Junction Regional Airport,39.1223983765,-108.527000427,4858,NA,US,US-CO,Grand Junction,yes,KGJT,GJT,GJT,http://www.gjairport.com/,http://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport,
19549,KCRE,medium_airport,Grand Strand Airport,33.8116989136,-78.72389984130001,32,NA,US,US-SC,North Myrtle Beach,no,KCRE,CRE,CRE,,http://en.wikipedia.org/wiki/Grand_Strand_Airport,
20581,KMWH,medium_airport,Grant County International Airport,47.20769882,-119.3199997,1189,NA,US,US-WA,Moses Lake,no,KMWH,MWH,MWH,http://www.portofmoseslake.com/the-center-of-washington-aviation/,http://en.wikipedia.org/wiki/Grant_County_International_Airport,"LRN, Larson AFB, Moses Lake AFB, Moses Lake AAB"
3563,KGRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,NA,US,US-WA,Fort Lewis/Tacoma,no,KGRF,GRF,GRF,,http://en.wikipedia.org/wiki/Gray_Army_Airfield,
3571,KGTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680,NA,US,US-MT,Great Falls,yes,KGTF,GTF,GTF,,http://en.wikipedia.org/wiki/Great_Falls_International_Airport,
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,NA,US,US-NY,Binghamton,yes,KBGM,BGM,BGM,http://binghamtonairport.com/,http://en.wikipedia.org/wiki/Greater_Binghamton_Airport,"Broome County Airport, Edwin A Link Field"
3607,KIKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.8462982178,630,NA,US,US-IL,Kankakee,no,KIKK,IKK,IKK,http://kvaa.com/,http://en.wikipedia.org/wiki/Greater_Kankakee_Airport,
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.8582992554,-80.3994979858,2302,NA,US,US-WV,Lewisburg,no,KLWB,LWB,LWB,,http://en.wikipedia.org/wiki/Greenbrier_Valley_Airport,
19963,KGMU,medium_airport,Greenville Downtown Airport,34.847900390599996,-82.34999847410002,1048,NA,US,US-SC,Greenville,no,KGMU,GMU,GMU,http://www.greenvilledowntownairport.com/,http://en.wikipedia.org/wiki/Greenville_Downtown_Airport,
3574,KGWO,medium_airport,Greenwood–Leflore Airport,33.4943008423,-90.0847015381,162,NA,US,US-MS,Greenwood,no,KGWO,GWO,GWO,http://greenwoodms.com/index.aspx?nid=113,http://en.wikipedia.org/wiki/Greenwood%E2%80%93Leflore_Airport,
20807,KPBF,medium_airport,Grider Field,34.1730995178,-91.9356002808,206,NA,US,US-AR,Pine Bluff,no,KPBF,PBF,PBF,http://www.cityofpinebluff.com/pbairport/,http://en.wikipedia.org/wiki/Grider_Field,
20940,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,504,NA,US,US-NY,Rome,no,KRME,RME,RME,http://www.ocgov.net/oneida/airport,http://en.wikipedia.org/wiki/Griffiss_Airfield,
3560,KGON,medium_airport,Groton New London Airport,41.330101013183594,-72.04509735107422,9,NA,US,US-CT,Groton (New London),no,KGON,GON,GON,,http://en.wikipedia.org/wiki/Groton-New_London_Airport,
5367,PAGK,medium_airport,Gulkana Airport,62.1548996,-145.4570007,1586,NA,US,US-AK,Gulkana,no,PAGK,GKN,GKN,,http://en.wikipedia.org/wiki/Gulkana_Airport,
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,yes,PAGS,GST,GST,,http://en.wikipedia.org/wiki/Gustavus_Airport,
19985,KGUY,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123,NA,US,US-OK,Guymon,no,KGUY,GUY,GUY,http://www.guymonok.org/index.aspx?NID=179,http://en.wikipedia.org/wiki/Guymon_Municipal_Airport,
3577,KHGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,703,NA,US,US-MD,Hagerstown,no,KHGR,HGR,HGR,,http://en.wikipedia.org/wiki/Hagerstown_Regional_Airport,
5372,PAHN,medium_airport,Haines Airport,59.24380111694336,-135.5240020751953,15,NA,US,US-AK,Haines,yes,PAHN,HNS,HNS,,http://en.wikipedia.org/wiki/Haines_Airport,
5444,PHHN,medium_airport,Hana Airport,20.79560089111328,-156.01400756835938,78,NA,US,US-HI,Hana,yes,PHHN,HNM,HNM,,http://en.wikipedia.org/wiki/Hana_Airport,
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83,NA,US,US-ME,Bar Harbor,yes,KBHB,BHB,BHB,,http://en.wikipedia.org/wiki/Hancock_County-Bar_Harbor_Airport,
3672,KMDT,medium_airport,Harrisburg International Airport,40.1935005188,-76.7633972168,310,NA,US,US-PA,Harrisburg,yes,KMDT,MDT,MDT,http://www.flyhia.com/,http://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg,Lancaster,York,HIA,Middletown"
3576,KHFD,medium_airport,Hartford Brainard Airport,41.736698150635,-72.649398803711,18,NA,US,US-CT,Hartford,no,KHFD,HFD,HFD,,http://en.wikipedia.org/wiki/Hartford-Brainard_Airport,
20027,KHBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,NA,US,US-MS,Hattiesburg,no,KHBG,HBG,HBG,,https://en.wikipedia.org/wiki/Hattiesburg_Bobby_L._Chain_Municipal_Airport,
3774,KPIB,medium_airport,Hattiesburg Laurel Regional Airport,31.467100143432617,-89.33709716796875,298,NA,US,US-MS,Hattiesburg/Laurel,yes,KPIB,PIB,PIB,,http://en.wikipedia.org/wiki/Hattiesburg-Laurel_Regional_Airport,
20099,KHVR,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591,NA,US,US-MT,Havre,no,KHVR,HVR,HVR,,,
20109,KHYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999,NA,US,US-KS,Hays,no,KHYS,HYS,HYS,,http://en.wikipedia.org/wiki/Hays_Regional_Airport,
3523,KFAR,medium_airport,Hector International Airport,46.92070007324219,-96.81580352783203,902,NA,US,US-ND,Fargo,yes,KFAR,FAR,FAR,http://www.fargoairport.com/,http://en.wikipedia.org/wiki/Hector_International_Airport,"119th Wing, Happy Hooligans"
3582,KHLN,medium_airport,Helena Regional Airport,46.6068000793457,-111.98300170898438,3877,NA,US,US-MT,Helena,yes,KHLN,HLN,HLN,,http://en.wikipedia.org/wiki/Helena_Regional_Airport,
3542,KFSI,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,NA,US,US-OK,Fort Sill,no,KFSI,FSI,FSI,http://sill-www.army.mil/History/Airfield/henrypost.htm,http://en.wikipedia.org/wiki/Henry_Post_Army_Airfield,
3581,KHKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190,NA,US,US-NC,Hickory,no,KHKY,HKY,HKY,,http://en.wikipedia.org/wiki/Hickory_Regional_Airport,
3580,KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,NA,US,US-UT,Ogden,no,KHIF,HIF,HIF,http://www.hill.af.mil/,https://en.wikipedia.org/wiki/Hill_Air_Force_Base,Hill Field
5457,PHTO,medium_airport,Hilo International Airport,19.721399307250977,-155.04800415039062,38,NA,US,US-HI,Hilo,yes,PHTO,ITO,ITO,,http://en.wikipedia.org/wiki/Hilo_International_Airport,
20029,KHBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563,NA,US,US-OK,Hobart,no,KHBR,HBR,HBR,,https://en.wikipedia.org/wiki/Hobart_Regional_Airport,
17619,PAHC,medium_airport,Holy Cross Airport,62.18830108642578,-159.77499389648438,70,NA,US,US-AK,Holy Cross,yes,PAHC,HCR,HCA,,http://en.wikipedia.org/wiki/Holy_Cross_Airport,4Z4
5373,PAHO,medium_airport,Homer Airport,59.645599365234375,-151.4770050048828,84,NA,US,US-AK,Homer,no,PAHO,HOM,HOM,,http://en.wikipedia.org/wiki/Homer_Airport,
3593,KHST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5,NA,US,US-FL,Homestead,no,KHST,HST,HST,http://www.homestead.afrc.af.mil/,http://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base,Dade County Airport
28148,KXTA,medium_airport,Homey (Area 51) Airport,37.23500061035156,-115.81099700927734,4462,NA,US,US-NV,Groom Lake,no,KXTA,,,,http://en.wikipedia.org/wiki/Area_51,"Dreamland, Paradise Ranch, Home Base, Watertown Strip"
3583,KHLR,medium_airport,Hood Army Air Field,31.138700485199998,-97.71450042720001,924,NA,US,US-TX,Fort Hood(Killeen),no,KHLR,HLR,HLR,,http://en.wikipedia.org/wiki/Hood_Army_Airfield,
5374,PAHP,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,13,NA,US,US-AK,Hooper Bay,no,PAHP,HPB,HPB,,http://en.wikipedia.org/wiki/Hooper_Bay_Airport,
3460,KCMX,medium_airport,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,1095,NA,US,US-MI,Hancock,yes,KCMX,CMX,CMX,,http://en.wikipedia.org/wiki/Houghton_County_Memorial_Airport,
20095,KHUL,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489,NA,US,US-ME,Houlton,no,KHUL,HUL,HUL,,http://en.wikipedia.org/wiki/Houlton_International_Airport,Houlton AAF
20359,KLND,medium_airport,Hunt Field,42.8152008057,-108.730003357,5586,NA,US,US-WY,Lander,no,KLND,LND,LND,,,
3910,KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,NA,US,US-GA,Savannah,no,KSVN,SVN,SVN,http://www.stewart.army.mil/units/home.asp?id=186,http://en.wikipedia.org/wiki/Hunter_Army_Airfield,
21304,KUTS,medium_airport,Huntsville Regional Airport,30.7469005585,-95.5871963501,363,NA,US,US-TX,Huntsville,no,KUTS,HTV,UTS,,http://en.wikipedia.org/wiki/Huntsville_Regional_Airport,"T39, Bruce Brothers Huntsville Regional Airport, Huntsville Municipal Airport"
20081,KHRT,medium_airport,Hurlburt Field,30.427799224853516,-86.68930053710938,38,NA,US,US-FL,Mary Esther,no,KHRT,,HRT,,,
3585,KHON,medium_airport,Huron Regional Airport,44.38520050048828,-98.22850036621094,1289,NA,US,US-SD,Huron,yes,KHON,HON,HON,,http://en.wikipedia.org/wiki/Huron_Regional_Airport,
5370,PAHL,medium_airport,Huslia Airport,65.69789886,-156.3509979,220,NA,US,US-AK,Huslia,no,PAHL,HSL,HLA,,http://en.wikipedia.org/wiki/Huslia_Airport,
3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543,NA,US,US-KS,Hutchinson,no,KHUT,HUT,HUT,http://www.hutchgov.com/department/?fDD=20-0,http://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas),
3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.51459884643555,-112.07099914550781,4744,NA,US,US-ID,Idaho Falls,yes,KIDA,IDA,IDA,,http://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,
3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,9,NA,US,US-CT,Bridgeport,yes,KBDR,BDR,BDR,,http://en.wikipedia.org/wiki/Sikorsky_Memorial_Airport,
5377,PAIL,medium_airport,Iliamna Airport,59.75439835,-154.9109955,192,NA,US,US-AK,Iliamna,no,PAIL,ILI,ILI,,http://en.wikipedia.org/wiki/Iliamna_Airport,
20184,KIPL,medium_airport,Imperial County Airport,32.834201812699995,-115.57900238,-54,NA,US,US-CA,Imperial,no,KIPL,IPL,IPL,,http://en.wikipedia.org/wiki/Imperial_County_Airport,
